DATE_TIME,OPEN,LOW,HIGH,CLOSE,RSI,MACD,MACD_Histogram,MACD_Signal,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,WilliamsR,Momentum,ROC,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week
2012-09-11 18:00:00,1.28598,1.2858,1.28668,1.28595,73.39805696605411,0.0140730825080271,0.0007021711989651,0.0119836960091877,1.2836224490563768,90.92789598108747,4.50711368415301,3.655019010464741,36.5177698449488,11.357168914815812,-6.297809546360432,99.91909199851008,-9.929078014184524,0.0058699999999998,0.4585650896818807,-3e-05,0.0008799999999999,0.0007000000000001,0.0001799999999998,1433.560059,16.40999984741211,1.28574,1.28629,1.28676,1.28482,1.28445,1.2841200000000002,1.28264,1.28312,1.28629,1.28482,1.2841200000000002,1.28312,1.28277,1.28239,1.2789700000000002,1.27859,11,18,1
2012-09-11 19:00:00,1.28598,1.28541,1.28609,1.28573,71.99466249631168,0.0141114885094015,0.0005928978081823,0.0121301440612118,1.2840056401370354,89.56855791962202,4.503763842103527,3.671258570403511,35.50851237515182,12.628374054977826,-6.343890984282262,78.23990355635662,-11.879432624112606,0.0059899999999999,0.4680638254645427,-0.00025,0.00068,0.00011,0.0005699999999999,1433.560059,16.40999984741211,1.28607,1.28588,1.28626,1.28584,1.28574,1.28629,1.28676,1.28482,1.28588,1.28584,1.28629,1.28482,1.2841200000000002,1.28312,1.28277,1.28239,11,19,1
2012-09-11 20:00:00,1.28575,1.28517,1.28578,1.28541,69.90107538672311,0.0140900363281111,0.0004569127936283,0.0122429886578397,1.284260978293938,87.35310740304222,4.491813195814516,3.680447647489232,34.585106883275856,13.323125715103965,-6.391649655982532,62.712199531110976,-16.132167152575406,0.0058599999999999,0.4579735063108106,-0.00034,0.0006099999999999,2.999999999997449e-05,0.00058,1433.560059,16.40999984741211,1.28595,1.28617,1.28587,1.28642,1.28607,1.28588,1.28626,1.28584,1.28617,1.28642,1.28588,1.28584,1.28629,1.28482,1.2841200000000002,1.28312,11,20,1
2012-09-11 21:00:00,1.28541,1.28448,1.28541,1.2851,67.84285787627294,0.0140227149977949,0.0003109107899098,0.0123197675900524,1.28441352769504,84.28119981528566,4.466685077808577,3.672785906851575,33.16889330668688,15.815687594172164,-6.423946963754645,45.08686277911514,-19.144800777454275,0.0074999999999998,0.5870381966186474,-0.00031,0.0009299999999998,0.0,0.0009299999999998,1433.560059,16.40999984741211,1.28603,1.28666,1.28626,1.286,1.28595,1.28617,1.28587,1.28642,1.28666,1.286,1.28617,1.28642,1.28588,1.28584,1.28629,1.28482,11,21,1
2012-09-11 22:00:00,1.28512,1.28485,1.2856,1.28558,69.34784456132267,0.0139823623760197,0.0002159913235709,0.0123731028388979,1.2846256135686691,83.41431810819522,4.442841925866749,3.667747754567906,32.89980427371923,15.272544781799825,-6.463109360476109,47.22478341240132,-14.480077745383912,0.00451,0.3520494586556561,0.00046,0.00075,0.00048,0.0002699999999999,1433.560059,16.40999984741211,1.28577,1.28568,1.28578,1.28567,1.28603,1.28666,1.28626,1.286,1.28568,1.28567,1.28666,1.286,1.28617,1.28642,1.28588,1.28584,11,22,1
2012-09-11 23:00:00,1.2856,1.28492,1.28562,1.28507,65.82294964361978,0.0138857189395674,9.439346220436756e-05,0.0123964107467668,1.2847064111016382,82.31292517006754,4.422882400998057,3.663283997394409,31.89738891824325,14.762954995656022,-6.50328157699917,38.17730496454292,-19.4363459669584,0.00146,0.113741712825548,-0.00053,0.0006999999999999,1.999999999990898e-05,0.00068,1433.560059,16.40999984741211,1.28542,1.28542,1.2855,1.28552,1.28577,1.28568,1.28578,1.28567,1.28542,1.28552,1.28568,1.28567,1.28666,1.286,1.28617,1.28642,11,23,1
2012-09-12 00:00:00,1.2851,1.2849,1.28555,1.28521,66.32890590962707,0.0137972026903239,3.714800192042983e-06,0.01239732800491,1.284797972719522,82.66925817946196,4.416413976983353,3.658568810032852,30.86745323195071,14.38562438295018,-6.544567730140781,32.54007289420638,-18.075801749271022,0.0007399999999999,0.0576113105016047,0.00011,0.00065,0.00045,0.0001999999999999,1436.560059,15.800000190734863,1.2850700000000002,1.28516,1.2851,1.28505,1.28542,1.28542,1.2855,1.28552,1.28516,1.28505,1.28542,1.28552,1.28568,1.28567,1.28666,1.286,12,0,2
2012-09-12 01:00:00,1.28519,1.2846,1.2858,1.28534,66.82010037912096,0.0137152759010288,-6.347742478698135e-05,0.0123816540490051,1.2848965231341545,81.58748081590137,4.409032278134219,3.645494511027286,29.00542291602489,15.025919811116422,-6.556456176567569,23.15673828126296,-17.725409836065687,-0.0004900000000001,-0.0381076814197912,0.00015,0.0012,0.0006099999999999,0.00059,1436.560059,15.800000190734863,1.2855299999999998,1.28528,1.2850700000000002,1.2852,1.2850700000000002,1.28516,1.2851,1.28505,1.28528,1.2852,1.28516,1.28505,1.28542,1.28552,1.28568,1.28567,12,1,2
2012-09-12 02:00:00,1.28537,1.28524,1.28631,1.28607,69.50989631115023,0.0136866590989293,-7.39912023958113e-05,0.0123633837028002,1.285109882564308,82.84977871516446,4.411207200791737,3.6407733943921263,30.027034886668577,14.203186729359214,-6.574253808453767,65.66083742905369,-15.649452269169108,-0.0001199999999998,-0.0093298812772528,0.0007,0.0010700000000001,0.0009400000000001,0.0001299999999999,1436.560059,15.800000190734863,1.28506,1.28501,1.28523,1.28528,1.2855299999999998,1.28528,1.2850700000000002,1.2852,1.28501,1.28528,1.28528,1.2852,1.28516,1.28505,1.28542,1.28552,12,2,2
2012-09-12 03:00:00,1.28609,1.2858,1.28679,1.28601,69.01467561164527,0.0136379747676137,-9.867619114051814e-05,0.0123390174734379,1.2852735402798885,81.30902169654281,4.405687337905338,3.643166985366197,30.981948333942157,13.468386048343175,-6.595240588623784,99.06673710160574,-22.69807280513597,1.0000000000065512e-05,0.0007776049766769,-8e-05,0.00099,0.0007000000000001,0.0002899999999999,1436.560059,15.800000190734863,1.28522,1.28529,1.2849700000000002,1.2851,1.28506,1.28501,1.28523,1.28528,1.28529,1.2851,1.28501,1.28528,1.28528,1.2852,1.28516,1.28505,12,3,2
2012-09-12 04:00:00,1.28599,1.2859,1.28827,1.28722,73.16657698961232,0.0136740597311454,-4.967605653525761e-05,0.0123267506809702,1.2856274420471814,78.68090627604441,4.393789293751819,3.663063508849244,34.68482390925195,11.8834101099858,-6.544146714811036,209.49142062146427,-25.60975609756091,0.0012700000000001,0.0987596718379489,0.00123,0.0023699999999999,0.00228,8.999999999992347e-05,1436.560059,15.800000190734863,1.28536,1.28533,1.28459,1.2851,1.28522,1.28529,1.2849700000000002,1.2851,1.28533,1.2851,1.28529,1.2851,1.28501,1.28528,1.28528,1.2852,12,4,2
2012-09-12 05:00:00,1.28724,1.28654,1.28768,1.2866,68.1290831420826,0.0136321453667562,-7.373328516198938e-05,0.0123085430221534,1.2858042707658757,69.20961551968058,4.33598070442646,3.681190967777292,32.691909730033245,11.200615335890252,-6.559080085421414,141.1603471904878,-44.06332453826063,0.0008699999999999,0.067665839639732,-0.00064,0.0011399999999999,0.0004399999999999,0.0006999999999999,1436.560059,15.800000190734863,1.28606,1.28621,1.28599,1.28609,1.28536,1.28533,1.28459,1.2851,1.28621,1.28609,1.28533,1.2851,1.28529,1.2851,1.28501,1.28528,12,5,2
2012-09-12 06:00:00,1.28657,1.28655,1.28857,1.28721,70.2959874815224,0.0136263869787126,-6.36565544618042e-05,0.0122928234392789,1.2860598578993527,65.6916952077817,4.265409561223246,3.706650811488415,33.81512216979631,10.093892250591557,-6.529149853340273,160.63829787236222,-33.25183374083257,0.0018,0.140033141176747,0.00064,0.0020199999999999,0.002,1.999999999990898e-05,1436.560059,15.800000190734863,1.286,1.28599,1.28606,1.28672,1.28606,1.28621,1.28599,1.28609,1.28599,1.28672,1.28621,1.28609,1.28533,1.2851,1.28529,1.2851,12,6,2
