DATE_TIME,OPEN,LOW,HIGH,CLOSE,RSI,MACD,MACD_Histogram,MACD_Signal,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,WilliamsR,Momentum,ROC,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week
2017-08-11 15:00:00,1.17918,1.17855,1.18104,1.18097,66.39285056225614,0.0128887002952029,0.0004021326446538,0.0110936075779208,1.1784026925469748,59.47187141217089,4.0795063109639305,3.1485884622013445,27.134297583848475,9.021363004307275,-6.153901385357268,124.9834147518281,-28.932261768081023,0.00459,0.3901800438633854,0.00179,0.0024900000000001,0.0018600000000001,0.0006299999999999,2441.320068,15.510000228881836,1.17587,1.17654,1.17664,1.17635,1.17598,1.17669,1.17606,1.17585,1.17654,1.17635,1.17669,1.17585,1.1754,1.17538,1.17605,1.1758,11,15,4
2017-08-11 16:00:00,1.18096,1.18048,1.18216,1.18202,69.06169499970818,0.0131134185787906,0.0005038332630758,0.0112181685256717,1.1790603848111612,68.19747416762462,4.145244446751269,3.2416691217397138,29.40043785894061,8.50422541517202,-6.168977073373799,138.161337966448,-16.877152698046626,0.0061299999999999,0.5213072651353416,0.00106,0.0016800000000001,0.0012,0.00048,2441.320068,15.510000228881836,1.18162,1.18196,1.17651,1.17639,1.17587,1.17654,1.17664,1.17635,1.18196,1.17639,1.17654,1.17635,1.17669,1.17585,1.1754,1.17538,11,16,4
2017-08-11 17:00:00,1.18202,1.18202,1.18469,1.18366,72.70735706224934,0.0134035210639672,0.0006382461404138,0.0113759376291402,1.179896678481859,81.26568121899284,4.243411038403745,3.343515542108708,35.23973192824575,7.744408649280917,-6.149493016256544,154.24587709120576,-10.393541876892808,0.0083699999999999,0.712164657233533,0.00164,0.0026699999999999,0.0026699999999999,0.0,2441.320068,15.510000228881836,1.17984,1.17857,1.1807299999999998,1.18074,1.18162,1.18196,1.17651,1.17639,1.17857,1.18074,1.18196,1.17639,1.17654,1.17635,1.17669,1.17585,11,17,4
2017-08-11 18:00:00,1.18366,1.18201,1.18387,1.18226,65.60081991058202,0.0135022575238469,0.0005906558926981,0.0115219206487394,1.1803263733033391,82.73620641649342,4.348984032112623,3.4292975220000064,33.02604097243311,7.291693203270978,-6.158723165053162,108.70848479200173,-24.52068617557933,0.00676,0.5750744364100467,-0.0014,0.0018599999999999,0.00021,0.0016499999999999,2441.320068,15.510000228881836,1.17923,1.17935,1.18025,1.18044,1.17984,1.17857,1.1807299999999998,1.18074,1.17935,1.18044,1.17857,1.18074,1.18196,1.17639,1.17654,1.17635,11,18,4
2017-08-11 19:00:00,1.18225,1.18194,1.18283,1.18245,66.08530216383055,0.0135751187686616,0.0005316082328227,0.0116532915783378,1.1807124872481864,80.82744702320859,4.401949085913006,3.5006446326823357,31.99050027360799,7.309674681909367,-6.200973758831836,86.99693311805383,-22.60343087790111,0.00669,0.5689936721780028,0.0002,0.00089,0.00058,0.00031,2441.320068,15.510000228881836,1.1810200000000002,1.1800700000000002,1.17934,1.17911,1.17923,1.17935,1.18025,1.18044,1.1800700000000002,1.17911,1.17935,1.18044,1.17857,1.18074,1.18196,1.17639,11,19,4
2017-08-11 20:00:00,1.18246,1.18155,1.18248,1.182,63.79363914874486,0.0135765160834686,0.0004264197173357,0.0117586558687318,1.1809465804757888,75.24386141944142,4.377045561614585,3.5505859161121545,30.9001916303964,8.489800616612364,-6.240405124224569,69.17550279106459,-27.14429868819433,0.00604,0.5136229123439612,-0.00046,0.0009299999999998,1.999999999990898e-05,0.0009099999999999,2441.320068,15.510000228881836,1.18204,1.18199,1.18186,1.18147,1.1810200000000002,1.1800700000000002,1.17934,1.17911,1.18199,1.18147,1.1800700000000002,1.17911,1.17935,1.18044,1.17857,1.18074,11,20,4
2017-08-13 21:00:00,1.18172,1.1816,1.18273,1.18226,64.5583639146143,0.0135777837965337,0.0003421638077649,0.0118431932912588,1.1811853840256454,75.24386141944142,4.345168863641717,3.596892137519654,30.52550253525548,8.127343032063097,-6.270881640650001,67.92516001970364,-24.52068617557933,0.0064300000000001,0.5468477586045737,0.00054,0.00113,0.0010099999999999,0.0001200000000001,2441.320068,15.510000228881836,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,13,21,6
2017-08-13 22:00:00,1.18226,1.18176,1.18239,1.18209,63.61229751599362,0.0135450955925043,0.0002472234280841,0.0119042696217933,1.1813498596573462,74.03296333669701,4.315355557590332,3.638051616705309,29.762585784379453,7.924218247070114,-6.319679223977367,57.97542422469839,-26.236125126134347,0.0005300000000001,0.0448559531466994,-0.00017,0.0006300000000001,0.0001299999999999,0.0005000000000001,2441.320068,15.510000228881836,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,13,22,6
2017-08-13 23:00:00,1.18205,1.1818,1.18259,1.18246,64.82065204439836,0.0135286725273234,0.0001844612273762,0.0119498381759391,1.1815517033560103,75.11393178117214,4.314776692230554,3.6764982747097568,29.617424162538,7.665500587047959,-6.360593343487695,56.27886575327984,-23.90139335476892,0.00272,0.2305592757726325,0.00041,0.00079,0.0005399999999999,0.00025,2441.320068,15.510000228881836,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,13,23,6
2017-08-14 00:00:00,1.18247,1.18181,1.18285,1.18183,61.10011788934539,0.0134464770474813,8.091969585703827e-05,0.0119698275944623,1.1816023027458264,73.06955886292093,4.305039636114418,3.7130817885748217,29.41315187548013,7.326383087499162,-6.389453451775318,44.5371196232942,-30.65380493033297,0.0026599999999998,0.2255824011804815,-0.00064,0.0010399999999999,0.00038,0.0006599999999998,2465.840088,12.329999923706056,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,1.18198,14,0,0
