DATE_TIME,OPEN,LOW,HIGH,CLOSE,RSI,MACD,MACD_Histogram,MACD_Signal,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,WilliamsR,Momentum,ROC,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week
2010-04-05 06:00:00,1.34998,1.34637,1.35003,1.34642,32.133667082070296,0.0109036045585936,-8.759526571749346e-05,0.0095901131507226,1.350105391670748,29.591056143786204,3.91882615043685,3.0415033071600965,19.72048489475832,36.62350987699075,-6.357673953234828,-112.40657698057228,-99.31972789115804,-0.00347,-0.2570579825022842,-0.00356,0.0036599999999999,5.000000000010552e-05,0.0036099999999998,1187.439941,17.020000457763672,1.35216,1.3521299999999998,1.35189,1.35218,1.35193,1.3524200000000002,1.35243,1.35222,1.3521299999999998,1.35218,1.3524200000000002,1.35222,1.35349,1.35279,1.35269,1.34972,5,6,0
2010-04-05 07:00:00,1.34639,1.34633,1.34864,1.34829,40.45715755801239,0.0108144707805961,-0.0001421617801131,0.0095549112938853,1.3497753204578846,21.33644075582384,3.562440143614952,3.072681912238702,17.88687932225308,33.37926930419789,-6.3341914328476365,-101.33017899389506,-73.47767253044711,-0.00102,-0.0755941925873239,0.0019,0.00231,0.00225,5.999999999994898e-05,1187.439941,17.020000457763672,1.35067,1.35126,1.35166,1.35182,1.35216,1.3521299999999998,1.35189,1.35218,1.35126,1.35182,1.3521299999999998,1.35218,1.3524200000000002,1.35222,1.35349,1.35279,5,7,0
2010-04-05 08:00:00,1.34832,1.34782,1.34917,1.34873,42.25182955618703,0.0107905309913625,-0.0001330892646402,0.0095219548347022,1.3495852621928146,19.89297297628912,3.161535792784648,3.082666780829109,19.068421275202176,31.533943366798272,-6.351428910107742,-65.72902225600353,-67.52368064952698,-0.0007399999999999,-0.0548363431569403,0.00041,0.0013499999999999,0.00085,0.0004999999999999,1187.439941,17.020000457763672,1.34999,1.35103,1.35153,1.35092,1.35067,1.35126,1.35166,1.35182,1.35103,1.35092,1.35126,1.35182,1.3521299999999998,1.35218,1.3524200000000002,1.35222,5,8,0
2010-04-05 09:00:00,1.3487,1.34707,1.34871,1.34717,37.891188346379074,0.0106601058548293,-0.0002119366246714,0.009469471419678,1.3491461236123028,23.455119530896837,3.070909831139045,3.106739338388153,17.767693769716185,32.46484064628388,-6.354885103365589,-99.21410030260178,-88.6332882273349,-0.0022200000000001,-0.1645187825610172,-0.00153,0.00164,1.0000000000065512e-05,0.00163,1187.439941,17.020000457763672,1.3463,1.34663,1.34847,1.34843,1.34999,1.35103,1.35153,1.35092,1.34663,1.34843,1.35103,1.35092,1.35126,1.35182,1.3521299999999998,1.35218,5,9,0
2010-04-05 10:00:00,1.34713,1.347,1.34785,1.34726,38.28690538898916,0.0105779508360684,-0.0002359749587381,0.0094110319752929,1.3488031920464294,18.809201623814808,3.03105588573274,3.1299400905699635,17.123581299965913,31.58647380488265,-6.392067760927326,-96.75973802137824,-87.41542625169318,-0.00536,-0.3962679836169827,0.00013,0.00085,0.00072,0.0001299999999999,1187.439941,17.020000457763672,1.34827,1.34759,1.34759,1.34724,1.3463,1.34663,1.34847,1.34843,1.34759,1.34724,1.34663,1.34843,1.35103,1.35092,1.35126,1.35182,5,10,0
2010-04-05 11:00:00,1.34723,1.34602,1.34857,1.34629,35.6505063443174,0.0104508828678473,-0.0002915088169475,0.0093388347974253,1.3483462480379875,9.152593009154936,2.8413548989975,3.169034400014272,15.328307145003311,32.30410813577468,-6.355420455355516,-99.24362812126796,-96.49350649350662,-0.0067699999999999,-0.500347360797004,-0.00094,0.00255,0.0013400000000001,0.0012099999999999,1187.439941,17.020000457763672,1.34873,1.34798,1.349,1.34847,1.34827,1.34759,1.34759,1.34724,1.34798,1.34847,1.34759,1.34724,1.34663,1.34843,1.35103,1.35092,5,11,0
2010-04-05 12:00:00,1.34631,1.34631,1.34898,1.34873,45.76694643126041,0.0105592601207261,-0.0001455896417288,0.0093027750640021,1.3484160211219898,17.095290816534863,2.709317962697327,3.189470763579209,15.319082749649764,28.86599973917068,-6.316998441411607,-54.79561409687951,-64.80519480519511,-0.00326,-0.2411260438316881,0.00242,0.0026700000000001,0.0026700000000001,0.0,1187.439941,17.020000457763672,1.34717,1.34722,1.34736,1.3483,1.34873,1.34798,1.349,1.34847,1.34722,1.3483,1.34798,1.34847,1.34759,1.34724,1.34663,1.34843,5,12,0
2010-04-05 13:00:00,1.34875,1.3485,1.35278,1.35189,55.51979166005225,0.0109076249848744,0.0001652276139555,0.0093436986431319,1.3490476536452642,38.311688311688044,3.068976107907589,3.1291452032249407,26.65021058952092,24.41381105813308,-6.223590989794803,44.2423526632856,-23.766233766233626,-0.0003599999999999,-0.0266222961730387,0.00314,0.00428,0.0040300000000002,0.0002499999999998,1187.439941,17.020000457763672,1.34723,1.34725,1.34733,1.34732,1.34717,1.34722,1.34736,1.3483,1.34725,1.34732,1.34722,1.3483,1.34798,1.34847,1.34759,1.34724,5,13,0
2010-04-05 14:00:00,1.35192,1.35052,1.35263,1.35056,51.335389855978825,0.0110856641578459,0.0002761883400295,0.0094121012381759,1.3493226257097617,56.79653679653641,3.62170204015732,3.0696704239703854,24.6331013393468,22.565971096345795,-6.218993030675285,52.40272763737944,-41.038961038961496,-0.0001299999999999,-0.0096247103332343,-0.00136,0.00211,0.0007099999999999,0.0014,1187.439941,17.020000457763672,1.34629,1.34646,1.34854,1.34739,1.34723,1.34725,1.34733,1.34732,1.34646,1.34739,1.34725,1.34732,1.34722,1.3483,1.34798,1.34847,5,14,0
2010-04-05 15:00:00,1.35058,1.34725,1.35077,1.3485,45.60248980038887,0.0110707046346749,0.0002088497369124,0.0094638232115326,1.3491730573988956,56.77409464944855,3.924493720200613,3.0567284260120093,21.684458033806248,30.984856690954903,-6.165605665774131,-20.49182448514788,-64.87252124645873,-0.00146,-0.1081513526326718,-0.00208,0.0035199999999999,0.0001900000000001,0.0033299999999998,1187.439941,17.020000457763672,1.34877,1.34838,1.34692,1.3473700000000002,1.34629,1.34646,1.34854,1.34739,1.34838,1.3473700000000002,1.34646,1.34739,1.34725,1.34732,1.34722,1.3483,5,15,0
2010-04-05 16:00:00,1.34853,1.34755,1.35097,1.35079,52.01744752050344,0.0112478883239079,0.000310417396148,0.0095406936364618,1.3494670469627328,54.883549297364056,4.028051499774356,3.039055077417341,19.92174219469661,27.536021339257537,-6.121710061062251,24.860351619925225,-29.43786982248712,0.0043699999999999,0.324564400409975,0.00226,0.0034199999999999,0.0024399999999999,0.0009799999999999,1187.439941,17.020000457763672,1.35226,1.35209,1.3513700000000002,1.34979,1.34877,1.34838,1.34692,1.3473700000000002,1.35209,1.34979,1.34838,1.3473700000000002,1.34646,1.34739,1.34725,1.34732,5,16,0
2010-04-05 17:00:00,1.35077,1.34725,1.35121,1.34854,46.24675705850182,0.0112154475779235,0.0002220881860695,0.0095956869709076,1.3492984929695089,47.655905146643335,3.972261978576122,3.0286682748253133,17.493689308326204,25.103273461585207,-6.065846530251678,1.784576163158045,-62.72189349112366,0.00025,0.0185420050582651,-0.00223,0.0039599999999999,0.0004399999999999,0.0035199999999999,1187.439941,17.020000457763672,1.35057,1.35117,1.35149,1.35117,1.35226,1.35209,1.3513700000000002,1.34979,1.35117,1.35117,1.35209,1.34979,1.34838,1.3473700000000002,1.34646,1.34739,5,17,0
2010-04-05 18:00:00,1.34852,1.3478,1.34875,1.3484,45.90550622273162,0.0111855891356966,0.0001535147471234,0.0096336984266424,1.349135130611416,47.68244575936831,3.913501246979702,3.018925819075803,16.959664794423546,24.336953494915395,-6.1089521631531785,-26.39318728887141,-64.79289940828382,-0.0003299999999999,-0.0244674619827498,-0.00012,0.0009499999999997,0.0002299999999999,0.0007199999999998,1187.439941,17.020000457763672,1.34849,1.34839,1.34812,1.34967,1.35057,1.35117,1.35149,1.35117,1.34839,1.34967,1.35117,1.35117,1.35209,1.34979,1.34838,1.3473700000000002,5,18,0
