DATE_TIME,typical_price,typical_sd,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC,S&P500_Close,vix_close,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2012-10-23 12:00:00,0.8321217342776436,1.0911023074007848,-1.8883529817936833,-0.6154249451952769,-0.22346235011595292,-1.3584993737904298,0.8616018564512852,-1.430326698243832,-1.424403425990921,-0.7084089236223815,-0.994040382225687,1.7090731947544129,-0.2819299257079985,-1.8587164659029338,0.8673725801391652,0.8675415505766675,0.8667173185037512,-0.10616425444408785,-1.5029363259387685,-1.5591236468599117,-1.3387487330163208,-2.124883039417912,1.1670445672926772,-0.7542203877232004,0.8409444780770932,-0.1656211643573535,0.8365032697735489,0.9530278880750472,-1.407053682202799,-0.03206547901412337,0.5493041293713101,-1.3108918355204222,0.8591421320486201,0.8582558993510592,0.8569908554602013,0.8545342774899197,0.8552078823557828,0.8533582466666636,0.852660191328508,0.8515962346569179,0.8696362134880599,0.866551148695872,0.8634766614592083,0.8600028895994367,0.8582687713596358,0.8545387001718204,0.8533694733188926,0.8516016381450461
2012-10-23 16:00:00,0.7962717185804731,0.07375480657796427,-2.2961992512165685,-1.410101595424172,-0.842266609120633,-2.0691074424914846,0.8420456499160984,-1.5283334009503489,-1.6066623601076633,0.16255568451408176,-1.4802295890385004,2.258906381410175,0.07792880361837969,-1.5042313462903125,0.8534575387642408,0.8825750792160408,0.8240584140206519,1.0982952575720812,-1.350830909918065,-1.512086504508626,-1.7999862337640868,-2.124883039417912,1.1670445672926772,-0.7542203877232004,0.8409444780770932,0.5519246261271337,0.8365032697735489,0.9530278880750472,-1.407053682202799,-0.03206547901412337,-0.8365361599947189,-1.122598968657962,0.8413688678384261,0.8281422888696169,0.8268341440784502,0.8264641718644764,0.8269856883787816,0.8137849158473875,0.8131983426722362,0.8131858054048748,0.8458149030674719,0.845367984681068,0.8419864489881839,0.8410187073096151,0.8281547891817544,0.8264687793223728,0.8137957323815879,0.8131913729140592
2012-10-23 20:00:00,0.8045431069434131,-0.5939047420206296,-1.767572597409363,-1.50027795115995,-1.2962252150538083,-0.9371642942495021,0.8290099925742518,-1.0629967688358022,-1.2053908503407627,0.583905371075294,-1.0849072883615833,1.380812209318193,-0.09880122579988837,-0.6988276493972387,0.8378706245816453,0.8715567266949312,0.803942769627738,1.290126213805879,-0.894647252408263,0.3911968896548559,-1.229311447333909,-2.124883039417912,1.1670445672926772,-0.7542203877232004,0.8409444780770932,1.2694704166116206,0.8365032697735489,0.9530278880750472,-1.407053682202799,-0.03206547901412337,-1.3714505453590757,0.21015978920746517,0.7977275854213202,0.7954550535332959,0.7981071819598735,0.7981520825698495,0.7981695744973529,0.796340974024328,0.7987685919930193,0.7969944675300152,0.8036272083429222,0.8027376919908413,0.792737128903614,0.7953510799241286,0.7954671503823885,0.7981568763966383,0.796351609778319,0.797000104179805
2012-10-24 00:00:00,0.8081288417922393,-0.9062189456531391,-1.2137933291999763,-1.2374470893734029,-1.3562525902158924,0.13425769022761472,0.8223189203569287,-0.5924963736178996,-0.6792071094392829,0.6380487582986103,-0.9946042803773754,1.1681589786694222,-0.456154263196809,-0.409746806590694,0.8241546680607961,0.8466929948253782,0.8013064774371609,0.8287911683128578,-0.5320567801817615,0.10897403554746414,-0.46332868862936566,-2.128959246285177,1.1314788194881868,-0.5697114301481174,0.8698062854525859,0.9106975213693772,0.932401738593441,0.6714537615779711,-1.4034730526232253,0.0405882948399593,-0.5205246413574031,1.3546256802104322,0.8032267389517025,0.8029999537488779,0.8051459475632011,0.8047516371839802,0.8056705629199242,0.8059758372254636,0.8078531758810014,0.8084559988245824,0.798612195622801,0.8006699688159801,0.802723368885031,0.803226325879813,0.8030121437257123,0.8047563875681367,0.8059865728303143,0.8084615865310903
2012-10-24 04:00:00,0.8124625213334618,-0.6322975970096486,0.4758140766189023,-0.9414561927020512,-1.208180613124397,0.6593505627499662,0.8183665476161254,0.6607965976913079,0.2093541242560081,0.5206458702018683,-0.675737689105688,0.636357381977661,-0.6131708447581988,-0.027237208243493394,0.8131027088690139,0.8162556998191106,0.8095142200781339,0.02488605004856616,1.1061310457263585,0.2592634415965468,0.35283391800990094,-2.141187866886973,1.0247815760747159,-0.016184557422868583,0.956391707579064,-1.6007127453263277,1.220097145053118,-0.17326861791325648,-1.392731163884506,0.2585496164022028,0.8653156480086265,1.1663328133479718,0.8084619331126228,0.80636546317449,0.8073455618142394,0.8070394827835474,0.8082882099060983,0.807141699667611,0.8081831244483626,0.8082580069212211,0.8085322427139222,0.8079949881482018,0.807760481122355,0.8074279235824285,0.8063776946922705,0.8070442181075914,0.8071524473548715,0.8082635954731984
2012-10-24 08:00:00,0.7984055607911261,1.0380629426994328,-0.045310296253967104,-0.8100997973111812,-1.0020309397017344,0.448610008784761,0.8142548448292035,0.38892489138175806,0.7926956626861793,0.27623751030086735,-0.7406379306252485,0.975245552871455,-0.42030054402712713,-0.6710599974286663,0.8060346465913091,0.7931762599859792,0.8183526097284387,-0.6393707020179255,-0.3440986321987111,-0.8983091591937619,-0.24241219315822043,-2.141187866886973,1.0247815760747159,-0.016184557422868583,0.956391707579064,-0.8831669548418406,1.220097145053118,-0.17326861791325648,-1.392731163884506,0.2585496164022028,1.4002300333729831,-0.16642594451745538,0.8123993270403773,0.8124365782167665,0.8122507015940574,0.8126051071747994,0.8123356640695977,0.8123990793595547,0.8104267747064106,0.8112058863712631,0.8075864289114415,0.8100407142680122,0.8099600934530626,0.8122894580969716,0.8124488846711556,0.8126098058622235,0.8124098815316451,0.8112114623351411
2012-10-24 12:00:00,0.7724768114548223,0.3237699566190093,-0.9326035664489667,-1.1905014630759858,-1.0950817653185885,-0.5335244612349161,0.8014001472085434,-1.094671741475057,-1.0006328298362144,0.465406105860334,-0.9450760937358538,1.2343536486619682,0.06835706993711853,-1.5934247062036457,0.8005845612215557,0.8002704887002298,0.8004465903369721,-0.11751665335239327,-0.7936097515519329,-1.0795742443521057,-0.7911167481768524,-2.141187866886973,1.0247815760747159,-0.016184557422868583,0.956391707579064,-0.1656211643573535,1.220097145053118,-0.17326861791325648,-1.392731163884506,0.2585496164022028,0.5493041293713101,-1.3108918355204222,0.7980355380190216,0.7961809477231314,0.7948297567258257,0.7897486496945206,0.787654992485658,0.7859362016632861,0.7850867247331529,0.7792191944282685,0.8129753680185929,0.812988319644942,0.8081344152185751,0.8010485344004498,0.7961930535320358,0.7897534988382611,0.7859467295874674,0.7792249069824189
2012-10-24 16:00:00,0.7895255507667296,0.573149121608609,-0.428843205813109,-0.9493091909503278,-1.098416882585754,0.28616260944441463,0.7967876631067599,0.06303641005879437,-0.1282954829426253,0.003198733222728805,-0.033873958394352144,0.2592109364845258,0.3329094264710583,-0.3534413668172715,0.7975674907534982,0.7999069248867091,0.7947957559414853,-0.006885275958146615,0.057420638891307864,0.7502853178485116,-0.564265094571676,-2.141187866886973,1.0247815760747159,-0.016184557422868583,0.956391707579064,0.5519246261271337,1.220097145053118,-0.17326861791325648,-1.392731163884506,0.2585496164022028,-0.8365361599947189,-1.122598968657962,0.7750270796479034,0.7726443785374912,0.7740873943385229,0.7783534187274517,0.782001754876858,0.7793809751017834,0.7825791156212171,0.7834210225995986,0.7751208202495907,0.7667945040363373,0.7707190094732199,0.768381662209966,0.7726561938312826,0.778358342882137,0.7793914350909048,0.7834267172110102
2012-10-24 20:00:00,0.7927813100159732,0.4362965563082041,-0.3677790982695546,-0.6760956356868149,-0.9377567224524553,0.695064932318302,0.7946637509033203,0.19790548270159286,0.06897175507539335,-0.4389835222058288,0.01397018386482064,-0.23914139059445016,0.4176273479992618,-0.04257923242431466,0.7938068768525518,0.7951994485904154,0.7919776779351002,-0.04573114431725541,0.42508153853971914,0.333834520933832,0.005010604068132932,-2.141187866886973,1.0247815760747159,-0.016184557422868583,0.956391707579064,1.2694704166116206,1.220097145053118,-0.17326861791325648,-1.392731163884506,0.2585496164022028,-1.3714505453590757,0.21015978920746517,0.7882030515066987,0.7889000090311244,0.7896386670933716,0.783523069841855,0.7849713543989907,0.7858262146404424,0.7861205635775479,0.7841469929119222,0.78486490198211,0.7884176091521786,0.7864242415144803,0.789785612810194,0.7889120249704005,0.7835279599664785,0.7858367414247737,0.7841526844232797
2012-10-25 00:00:00,0.7972616453792287,-0.6998871561391556,0.6712434842889835,-0.3758733675180896,-0.6687778893557974,0.8522991199643413,0.7954444175563504,0.9235941168357188,0.8156306240098485,-0.7811352553803406,-0.22971887500520188,-0.5345002583738468,0.15509594279356234,0.31124833710462385,0.7911923757579187,0.7887528192428972,0.7931707110373359,-0.20459248669190985,1.025657179601924,0.08717633543347504,0.5442639551623993,-2.137242560935264,1.0098440271196591,0.16832440015221437,0.9852535149545567,0.9106975213693772,0.9513956064607582,-0.39907353537754686,-1.3750113494871847,0.32897446225425053,-0.5205246413574031,1.3546256802104322,0.7929323235428274,0.7926614607421031,0.7949837297233985,0.7948523052627832,0.7969377406215055,0.7956150596735577,0.7979327222890407,0.7958505143105962,0.7852608240389626,0.7852280361696755,0.7880959468858183,0.7900055917475051,0.7926735231094952,0.7948571208108881,0.7956256879045386,0.7958561558453201
