DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC
2012-10-09 23:00:00,1.28738,1.28741,1.28491,1.28587,-0.0015099999999999,0.0024999999999999,2.999999999997449e-05,0.0024699999999999,30.57809330628844,-0.0026754667258794,-0.0024287170364903,-0.0002467496893891,1.290388057539784,16.05354890695121,18.0567972804148,43.12594810499072,10.08639653727072,38.81963446107052,0.0019162766681209,-97.33477315053764,1.2910695,1.2990244468257175,1.283114553174282,0.0159098936514356,-91.39013452914732,-0.0009899999999998,-0.7088529400409271
2012-10-10 00:00:00,1.28585,1.28668,1.28524,1.28646,0.0006099999999999,0.0014400000000001,0.0008300000000001,0.0006099999999999,34.33609958506227,-0.0026578271749602,-0.0024745390641843,-0.0001832881107758,1.2900139568217093,12.516757754110955,16.27403574391479,44.24208978954136,9.535218891871224,36.698310493838136,0.0018822569061122,-88.66646346859267,1.2904835,1.2979698376226296,1.2829971623773702,0.0149726752452594,-86.09865470852071,-0.0019299999999999,-0.5319560208452478
2012-10-10 01:00:00,1.28648,1.28756,1.28627,1.28682,0.00034,0.00129,0.0010799999999999,0.00021,25.9215915740204,-0.0025850004364913,-0.0024966313386457,-8.836909784560448e-05,1.289709770457737,13.213751868460667,13.928019509840944,44.46011449801712,12.473942022106376,34.86049861890799,0.0018399528413899,-68.20407416574213,1.2898904999999998,1.296515179539419,1.283265820460581,0.0132493590788382,-82.86995515694996,-0.0015099999999999,-0.3986160669365413
2012-10-10 02:00:00,1.2868,1.28687,1.28349,1.28433,-0.0024699999999999,0.0033799999999999,7.00000000000145e-05,0.0033099999999999,24.790151091214824,-0.0026971162347109,-0.0025367283178587,-0.0001603879168521,1.289197411366524,13.08889475072531,12.939801457765643,45.40471173948894,10.929514517914964,40.72771882540757,0.0019499562098621,-106.05168773888248,1.289233,1.295301021423825,1.2831649785761747,0.0121360428476502,-91.7647058823534,-0.00303,-0.4001582020798921
2012-10-10 03:00:00,1.28431,1.28621,1.28431,1.28564,0.0013299999999998,0.0019,0.0019,0.0,32.229084783829165,-0.0026497184557123,-0.0025593263454294,-9.039211028288167e-05,1.2888586102839978,16.287535573419376,14.19672739753512,46.28183774942705,10.167440704661235,37.887928646298576,0.0019463879091576,-89.06064821971292,1.288894,1.294969502942144,1.282818497057856,0.0121510058842879,-76.5027322404385,-0.0002300000000001,-0.1343825007573573
2012-10-10 04:00:00,1.28566,1.28617,1.28546,1.28593,0.0002699999999999,0.0007099999999999,0.00051,0.0001999999999999,38.60435339308607,-0.002559253318825,-0.0025593117401085,5.8421283594210095e-08,1.2885796950188553,23.69580019562852,17.69074350659107,47.09631190151244,9.889930574434455,36.85381550828568,0.0018580744870749,-73.54044132159316,1.2885635,1.2945278282102848,1.2825991717897152,0.0119286564205696,-60.64516129032251,-0.0005299999999999,-0.1110800397713163
2012-10-10 05:00:00,1.2859,1.28636,1.28478,1.28589,-1.0000000000065512e-05,0.0015799999999999,0.0004599999999999,0.00112,44.53471196454989,-0.0024624016780292,-0.0025399297276927,7.752804966348241e-05,1.288323533588488,37.112318318028834,25.69855136235891,48.02430227499336,9.282737664537198,37.233492349961566,0.0018382120237124,-76.63153728167835,1.2881815,1.2937927218811949,1.282570278118805,0.0112224437623895,-51.51515151515247,-0.00093,-0.0365372057588797
2012-10-10 06:00:00,1.28592,1.28699,1.28453,1.28659,0.0006699999999999,0.0024600000000001,0.0010700000000001,0.00139,47.2944483485589,-0.002302618749451,-0.0024924675320443,0.0001898487825933,1.288158435151489,50.15531660692837,36.98781170686191,48.27268839632353,10.806615067184778,33.758315431009805,0.0018826254505901,-64.47745857772658,1.287886,1.2931692959409822,1.2826027040590176,0.0105665918819646,-37.37373737373992,0.0022599999999999,-0.1335082394765319
2012-10-10 07:00:00,1.28661,1.28786,1.28603,1.28685,0.00024,0.0018299999999999,0.0012499999999999,0.00058,51.816160118606696,-0.0021304512840472,-0.0024200642824449,0.0002896129983977,1.2880338222799186,59.66329966329865,48.97697819608529,47.7039061934144,13.362255274070256,31.40972168453638,0.0018788664898337,-27.48461100906095,1.287476,1.2916221905407257,1.2833298094592749,0.0082923810814508,-32.121212121211656,0.0012100000000001,-0.0007770853084121
2012-10-10 08:00:00,1.28688,1.28763,1.28599,1.287,0.0001199999999998,0.00164,0.00075,0.00089,44.39692044482412,-0.0019593177851233,-0.0023279149829806,0.0003685971978572,1.2879353630151644,67.13804713804574,58.98555446942425,47.19128961766266,12.521515723524374,29.58691479134169,0.0018618045977027,-17.284617827906338,1.287159,1.2903144644666038,1.284003535533396,0.0063109289332077,-29.09090909091121,0.0010699999999999,-0.1078865871358858
2012-10-10 09:00:00,1.28698,1.28698,1.28513,1.28546,-0.0015199999999999,0.0018499999999999,0.0,0.0018499999999999,44.05772495755578,-0.0019257594280164,-0.0022474838719877,0.0003217244439713,1.2876996141565773,59.52861952861914,62.10998877665451,47.04585535359757,11.623467109745553,30.763301416307915,0.0018623899835811,-71.77314978231308,1.2868335,1.2891747242523943,1.2844922757476054,0.0046824485047891,-60.20202020201973,-0.0004299999999999,-0.2227690110452984
2012-10-10 10:00:00,1.28548,1.28699,1.28527,1.28635,0.0008700000000001,0.0017200000000001,0.0015100000000001,0.00021,40.84380610413002,-0.0018065241405049,-0.0021592919256912,0.0003527677851862,1.2875710794749984,56.16161616161614,60.94276094276034,46.9007158551625,10.891049836370843,28.722780956813025,0.0018522192704681,-38.322607432022345,1.2866765,1.2886810176477148,1.2846719823522852,0.0040090352954296,-42.22222222222063,-0.0002399999999997,-0.0784551329853333
2012-10-10 11:00:00,1.28637,1.28881,1.28571,1.2885,0.0021299999999999,0.0031000000000001,0.0024399999999999,0.0006600000000001,50.642479213907805,-0.0015210090390018,-0.0020316353483533,0.0005106263093514,1.2876595480964272,63.916229968862034,59.86882188636577,45.106242283264685,16.34520785602304,25.446681369252417,0.0019413464654347,84.34069751283376,1.286733,1.2888717295294168,1.284594270470583,0.0042774590588336,-5.827067669173552,0.0016499999999999,0.2045307846049615
2012-10-10 12:00:00,1.28852,1.28979,1.28782,1.28868,0.0001599999999999,0.00197,0.0012699999999998,0.0007000000000001,55.30546623794208,-0.0012656224604568,-0.001878432770774,0.0006128103103172,1.2877567339920055,78.11055416318634,66.06280009788817,42.70043848798713,18.76365610475372,23.604176367540333,0.0019433931464751,160.22157054416618,1.2867989999999998,1.289087291065402,1.2845107089345975,0.0045765821308045,-17.619047619046814,0.0016800000000001,0.1725665780514029
2012-10-10 13:00:00,1.28871,1.28886,1.28715,1.28818,-0.0005299999999999,0.0017099999999998,0.0001499999999998,0.00156,60.08733624454168,-0.0010909962526455,-0.0017209454671483,0.0006299492145028,1.287797045040386,83.66610971874191,75.23096461693008,40.839169973847966,17.574150654393975,24.59167354608049,0.0019267222074411,93.93659587566194,1.28689,1.2892450031847111,1.2845349968152886,0.0047100063694225,-25.555555555553912,0.00272,0.1056868870549232
2012-10-10 14:00:00,1.28816,1.2913,1.28788,1.29009,0.0019299999999999,0.0034199999999999,0.0031399999999999,0.00028,64.2129992169148,-0.0007893831695722,-0.0015346330076331,0.0007452498380608,1.2880154217032065,80.44414635964034,80.74027008052286,38.29693162772067,24.034047862424902,21.637292151160363,0.0020333849069096,190.2179638593756,1.286979,1.289654644968975,1.2843033550310252,0.0053512899379497,-15.492957746478272,0.0037399999999998,0.4484828665529905
2012-10-10 15:00:00,1.29007,1.29049,1.28807,1.28867,-0.0014,0.0024199999999998,0.0004199999999998,0.002,56.68835864063607,-0.000657357156685,-0.0013591778374435,0.0007018206807584,1.2880777624933772,75.09223692322378,79.73416433386866,35.93628173488818,22.018300021996115,19.822561433468117,0.0020610002707018,125.96408773200218,1.2870695,1.2898435546137377,1.284295445386262,0.0055481092274756,-33.674775928296455,0.00017,0.2356802837497396
2012-10-10 16:00:00,1.28866,1.29007,1.28863,1.2889,0.00024,0.0014400000000001,0.0014100000000001,2.999999999997449e-05,69.74935177182414,-0.0005280791448023,-0.0011929580989152,0.0006648789541129,1.2881560708273414,72.16583412557573,75.90073913614661,33.744249691543736,20.89527561511004,18.81152877996877,0.0020166431085088,120.8626347866945,1.287095,1.2899259327084904,1.2842640672915098,0.0056618654169806,-34.334763948498086,0.0002199999999998,0.230961249834749
2012-10-10 17:00:00,1.28887,1.28957,1.28831,1.28955,0.00068,0.00126,0.0007000000000001,0.0005599999999998,67.91934005499618,-0.0003689231053525,-0.0010281511002027,0.0006592279948501,1.2882888259866423,68.71370827346665,71.99059310742206,31.48458477292095,19.93706838236213,19.11351469124764,0.0019625971721867,109.1938648118496,1.287156,1.2901392291229472,1.2841727708770527,0.0059664582458944,-25.84933530280551,0.0013699999999998,0.2846277675384367
2012-10-10 18:00:00,1.28958,1.29111,1.28925,1.28965,7.00000000000145e-05,0.0018599999999999,0.00153,0.0003299999999999,67.35074626865708,-0.0002320467427596,-0.0008689302287141,0.0006368834859544,1.288418461606962,71.8145567734456,70.898033057496,30.322407310528853,24.20820391423749,17.814784333420477,0.0019552688027448,133.37330135889505,1.2872705,1.2904458580900426,1.284095141909957,0.0063507161800853,-24.372230428359572,-0.0004399999999999,0.2378380058915441
2012-10-10 19:00:00,1.28962,1.29036,1.28922,1.28993,0.00031,0.0011399999999999,0.0007399999999999,0.0003999999999999,68.43065693430738,-9.982683767684186e-05,-0.0007151095505066,0.0006152827128298,1.2885624176443944,76.51403249630842,72.34743251440689,29.22019394996422,23.169088066422347,17.163058604689226,0.0018970353168345,109.13754119937526,1.2874734999999995,1.290781123164751,1.2841658768352484,0.0066152463295026,-20.23633677990965,0.00126,0.2393441349030522
2012-10-10 20:00:00,1.28991,1.29016,1.2871,1.28732,-0.0025899999999998,0.00306,0.00025,0.0028099999999999,52.83605283605336,-0.0002033032443764,-0.0006127482892806,0.0004094450449041,1.288444092154452,63.62858672744344,70.65239199906581,27.51119501884744,20.61159608234969,22.916040076044204,0.0019801042227749,31.07144219398957,1.2875165,1.2907925114468664,1.2842404885531336,0.0065520228937328,-64.50567260940049,-0.0015799999999999,0.0248640248640352
2012-10-10 21:00:00,1.28729,1.28772,1.28458,1.2851,-0.0021900000000001,0.0031399999999999,0.0004299999999999,0.0027099999999999,44.09979770734936,-0.0004591516741905,-0.0005820289662625,0.000122877292072,1.2881256071873612,40.998695282927706,60.38043816889319,27.166346501988983,18.370689728355394,29.149945473110037,0.0020629539211481,-73.27155045600882,1.2874305,1.2908617590983484,1.2839992409016514,0.006862518196697,-92.26190476190676,-0.00445,-0.0280055388732547
2012-10-10 22:00:00,1.28515,1.28577,1.28405,1.2853,0.00015,0.0017200000000001,0.00062,0.0011000000000001,44.28763440860278,-0.0006384158095242,-0.0005933063349149,-4.5109474609348016e-05,1.2878565017409458,20.157933979680116,41.59507199668375,27.06663086832412,17.26349432660404,29.250234686537752,0.0020384572124947,-107.63773417579496,1.2874789999999998,1.2907576149514697,1.2842003850485302,0.0065572299029392,-82.75862068965243,-0.0043499999999998,-0.0816263069926548
2012-10-10 23:00:00,1.28532,1.28587,1.28485,1.28587,0.00055,0.00102,0.00055,0.0004699999999999,51.4737598849749,-0.0007261194390935,-0.0006198689557506,-0.0001062504833428,1.287667311098951,16.6943076081017,25.950312290236507,26.901741676289728,16.9870125038641,28.16610313315141,0.001965710268745,-86.64141976683061,1.2874905,1.290744755521621,1.2842362444783793,0.0065085110432416,-74.89655172413572,-0.0040599999999999,-0.2041133100504355
2012-10-11 00:00:00,1.28585,1.28602,1.2837,1.28412,-0.00173,0.0023199999999998,0.00017,0.0021499999999998,42.45091401489455,-0.0009261593831824,-0.000681127041237,-0.0002450323419454,1.28732947194667,15.957047791894626,17.603096459892146,27.235729784268944,15.57316666599058,29.947484520458005,0.0019910166781204,-119.75757575757966,1.2874,1.2909131808948588,1.2838868191051414,0.0070263617897174,-94.47368421052796,-0.0032,-0.3538504516249263
2012-10-11 01:00:00,1.28415,1.2844,1.28248,1.28361,-0.0005399999999999,0.0019199999999999,0.00025,0.0016699999999998,31.378522467631583,-0.0011130150729021,-0.00076750464757,-0.0003455104253321,1.2869752365231777,14.480518482851616,15.71062462761598,28.00443949608537,14.497734272787753,32.26738980870553,0.0019859440582546,-152.2191123550658,1.287286,1.2911210040417187,1.2834509959582812,0.0076700080834375,-87.18820861678145,-0.0014899999999999,-0.3547640857644252
2012-10-11 02:00:00,1.28363,1.28567,1.28334,1.2856,0.00197,0.0023300000000001,0.00204,0.0002900000000001,39.69210174029487,-0.0010879816096009,-0.0008316000399762,-0.0002563815696247,1.2868442616162084,17.90408561085178,16.11388396186601,27.780078312155617,17.809610345051254,29.5963310918442,0.002010519482665,-91.76485738202278,1.2872365,1.2911312517250784,1.283341748274922,0.0077895034501564,-64.62585034013523,0.0002999999999999,-0.3480377338015095
2012-10-11 03:00:00,1.28558,1.28738,1.28537,1.28656,0.0009799999999999,0.00201,0.0018,0.00021,44.74025974025927,-0.0009793886499251,-0.000861157761966,-0.0001182308879591,1.2868171890813314,31.481481481481055,21.288695191728152,26.49012832624363,22.613101599874646,27.482814661933435,0.0020104823767604,-29.906957543434544,1.287222,1.2911245509605895,1.2833194490394102,0.0078051019211793,-53.741496598640126,0.0006899999999998,-0.1637347032211522
2012-10-11 04:00:00,1.28654,1.287,1.2863,1.28632,-0.0002200000000001,0.0006999999999999,0.0004599999999999,0.00024,36.27093954843437,-0.0009022928706929,-0.0008693847837114,-3.2908086981572665e-05,1.2867698377402523,42.04286581376426,30.476144302032367,25.29231762503965,22.0232591742954,26.76595014910475,0.0019168764927061,-25.095152716190523,1.287188,1.2911094976730837,1.2832665023269163,0.0078429953461673,-55.504055619931854,0.0021999999999999,-0.2001706881837206
2012-10-11 05:00:00,1.28634,1.28767,1.28571,1.28575,-0.00059,0.0019600000000001,0.00133,0.0006300000000001,38.66459627329218,-0.0008770777402893,-0.0008709233750269,-6.154365262333911e-06,1.2866727103364188,42.88184180586,38.80206303370178,23.77073110789444,22.90997602732841,24.8142223124783,0.0019199567432271,-32.723557769057706,1.2872024999999998,1.291100406489386,1.2833045935106135,0.0077958129787725,-62.108922363848016,0.00214,-0.2946764375169608
2012-10-11 06:00:00,1.28573,1.28675,1.28461,1.28512,-0.0006099999999999,0.00214,0.00102,0.00112,35.76807228915746,-0.0008975835185736,-0.0008762554037363,-2.1328114837286635e-05,1.286524833161522,37.659327925839314,40.86134518182119,22.937587513956363,21.100811228041167,26.913806996154875,0.0019356741187108,-63.9008822977325,1.287141,1.2911285501250769,1.2831534498749233,0.0079751002501535,-69.40903823870218,-0.00048,-0.3512580932811149
2012-10-11 07:00:00,1.28514,1.28756,1.28438,1.28655,0.0014100000000001,0.0031799999999999,0.00242,0.0007599999999998,39.33143669985845,-0.0007893463532,-0.000858873593629,6.952724042901817e-05,1.2865272300032815,38.54770181537264,39.696290515690656,21.66084905904722,21.5911984793186,23.894239530556995,0.0020245545388029,-35.50845019443447,1.2870435,1.2909884982256017,1.2830985017743983,0.0078899964512033,-52.83893395133189,-9.999999999843467e-06,-0.2620297225430779
2012-10-11 08:00:00,1.28653,1.28916,1.28638,1.28816,0.00163,0.00278,0.0026300000000001,0.0001499999999998,45.21515735388579,-0.0005671167067884,-0.0008005222162609,0.0002334055094725,1.2866827319077312,49.94441536135916,42.05048170085704,20.636729426212398,25.026909333598148,21.61149755345321,0.0020785149288884,31.3949793454022,1.2870174999999997,1.2909256958753366,1.2831093041246628,0.0078163917506737,-27.91878172588847,0.00184,0.0652518410340752
2012-10-11 09:00:00,1.28813,1.28923,1.28778,1.28841,0.00028,0.0014500000000001,0.0011000000000001,0.00035,45.10939510939533,-0.0003665992720582,-0.0007137376274204,0.0003471383553621,1.2868472336308043,65.4852753298157,51.3257975021825,19.722328695096817,23.99816663923325,20.510833433029752,0.0020336210053964,51.80716466044279,1.287029,1.2909521359905056,1.2831058640094943,0.0078462719810112,-22.78645833333254,0.0026600000000001,0.2575675044743652
2012-10-11 10:00:00,1.28844,1.29192,1.28809,1.29129,0.00285,0.00383,0.0034799999999999,0.00035,62.55534471853241,2.442264144342232e-05,-0.0005661055736476,0.000590528215091,1.2872703542373944,80.87367704240685,65.43445591119391,20.098183462022394,29.84898086766114,17.915389470991414,0.0021619337907252,121.76071874097354,1.287089,1.2912283086379248,1.282949691362075,0.0082786172758497,-6.673728813558427,0.00617,0.4660390570294881
2012-10-11 11:00:00,1.29131,1.2935,1.29087,1.29236,0.0010499999999999,0.0026300000000001,0.0021900000000001,0.0004399999999999,74.76125511596175,0.000415856646136,-0.0003697131296908,0.0007855697758269,1.2877550824052617,86.73166175563362,77.69687137595207,21.011435733609968,32.43550502801427,16.382373014474297,0.0021953670913877,166.6106141117899,1.2872735,1.2919697209275118,1.282577279072488,0.0093924418550237,-10.344827586208147,0.0058099999999998,0.5047166509833723
2012-10-11 12:00:00,1.29238,1.29336,1.29164,1.29259,0.0002099999999998,0.0017200000000001,0.0009799999999999,0.0007400000000001,74.81279782164691,0.000736144180911,-0.0001485416675705,0.0008846858484815,1.2882155507476176,91.5745767838643,86.39330519396826,21.85945570008414,30.591833889265967,15.451180227899568,0.0021614122991457,156.2183310884601,1.287458,1.2926582176877512,1.2822577823122487,0.0104004353755025,-8.257713248640526,0.0044299999999999,0.6595956764165356
2012-10-11 13:00:00,1.29261,1.29442,1.29207,1.2939,0.00129,0.0023499999999998,0.0018099999999998,0.0005399999999999,76.02073882047944,0.0010831940251829,9.780547098018906e-05,0.0009853885542027,1.288756926866892,92.3474500958102,90.21789621176936,23.00994782834759,31.712064682802183,14.258660378946896,0.0021748828492067,160.6730429113475,1.2876755000000002,1.2935302091302645,1.281820790869736,0.0117094182605286,-4.355108877720778,0.0054899999999999,0.8016453595718342
2012-10-11 14:00:00,1.29392,1.29514,1.29351,1.2943,0.00038,0.00163,0.0012199999999999,0.00041,86.1505681818188,0.0013746639142828,0.0003531771596407,0.0010214867546421,1.289284838593855,93.58403559453052,92.502020824735,24.31083326315113,32.391227662414295,13.481439175311044,0.002135962645692,162.3373207503509,1.287908,1.2943932497253383,1.2814227502746618,0.0129704994506765,-6.635071090047069,0.0030099999999999,0.6767268201617771
2012-10-11 15:00:00,1.29433,1.29437,1.29257,1.29333,-0.0009999999999998,0.0018,4.000000000004e-05,0.0017599999999999,83.42503438789657,0.0015099789109931,0.0005845375099112,0.0009254414010819,1.2896700920611066,91.2236123271286,92.38503267248976,24.825547828922183,30.419326710057447,15.83988596780142,0.0021119653138568,125.11386728330169,1.288078,1.2949340035005823,1.2812219964994176,0.0137120070011649,-15.33898305084629,0.0009700000000001,0.52620942668824
2012-10-11 16:00:00,1.29332,1.29409,1.29298,1.29397,0.00065,0.0011099999999999,0.0007699999999999,0.00034,81.72858225928829,0.0016498413282335,0.0007975982735756,0.0008522430546578,1.290079607102906,89.05077997038404,91.28614263068108,25.303497068566735,29.237292625803207,15.224379737729237,0.0020403963628671,111.80568644286664,1.2884105000000003,1.2957173994108313,1.2811036005891694,0.0146137988216619,-10.87360594795452,0.0013800000000001,0.5947198208843929
2012-10-11 17:00:00,1.294,1.29409,1.29301,1.29309,-0.0009099999999999,0.0010799999999999,8.999999999992347e-05,0.00099,74.90465293669061,0.0016704191043821,0.0009721624397369,0.0006982566646451,1.2903663111883437,84.9117887971782,88.39539369823028,25.747307076808102,28.093438202708157,14.628754338183471,0.0019717966226623,92.44467291444572,1.2888100000000002,1.296222154882354,1.2813978451176464,0.0148243097647076,-19.052044609664573,-0.0008099999999999,0.5708730313046972
2012-10-11 18:00:00,1.29306,1.29346,1.29288,1.2929,-0.0001600000000001,0.00058,0.0003999999999999,0.00018,75.19142419601879,0.0016523484833659,0.0011081996484627,0.0005441488349031,1.290607614884692,83.08550185873649,85.68269020876625,26.049208513982595,27.47183927051641,14.801007080928535,0.0018723825781864,76.55326516991359,1.28919,1.2966226334498616,1.2817573665501385,0.0148652668997231,-20.81784386617142,-0.0014,0.6053909362549792
2012-10-11 19:00:00,1.29292,1.29321,1.29249,1.29273,-0.0001900000000001,0.00072,0.0002899999999999,0.0004300000000001,77.56714060031614,0.0016057991536995,0.0012077195495101,0.0003980796041894,1.2908097468004356,79.24411400247831,82.41380155279766,25.990516508758304,26.68257526759128,15.931979701891052,0.0017900695368874,64.2001545595092,1.289533,1.296954272397642,1.282111727602358,0.0148425447952837,-22.39776951672909,-0.0006000000000001,0.4803544362830703
