DATE_TIME,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC
2005-05-23 17:00:00,0.2919018397340493,-0.15768371362628586,-0.43268758780401106,0.8499989572180388,-0.8795067664055581,0.32224407166279134,0.5076795673610602,0.38342515459477866,0.34647727809477796,-0.05601713206113056,-0.631088555442994,1.0749183641192732,-0.8851482447208606,-0.9089650733242356,-0.8600167416090737,-0.8072105249195688,0.803782071540992,0.13266966809062164,0.3974118137327614
2005-05-23 18:00:00,0.3259398909706524,-0.10186072674895848,-0.36744625243877843,0.8303891588739227,-0.8784956381504123,0.3912523012281357,0.3351229834045855,0.22775035314624997,0.22426631447405565,-0.1639986047585347,-0.6755117125165665,1.1108744051992745,-0.8838953663579694,-0.9069080259692072,-0.8595770309821729,-0.7841858113229513,0.57780902466668,-0.032027079946211186,0.6455680872115093
2005-05-23 19:00:00,0.48619663364845783,-0.034175277118401765,-0.3009187080916819,0.8468469937740979,-0.8770599928599156,0.8255982167276521,0.5288766296242242,0.08319518037261672,0.11616371288775033,-0.2595144060898861,-0.7226965720360989,1.0808635982538555,-0.8823463531093028,-0.9041006175237374,-0.859299985863451,-0.7482166391948766,0.916768594978148,0.2534472833176547,0.39734665908964306
2005-05-23 20:00:00,0.810843127838315,-0.003481753083989084,-0.2411963747255356,0.7597701342864193,-0.876273210407327,0.7328652102653014,0.6698783536051854,-0.023100418566268918,0.22745452807537897,-0.3762974523621762,-0.7552349927683579,0.9351063363185106,-0.8813850537108667,-0.9025178774942383,-0.8589670725700866,-0.7304247648144147,0.5456695808150578,0.42088897715518725,0.5291767885473969
2005-05-23 21:00:00,0.16135739753586315,-0.017801768699446115,-0.19645121184216283,0.5681280274801941,-0.876429384557576,0.4292467500019773,0.6829251314623866,-0.19465161481781082,-0.006285390200318957,0.05435865340389146,-0.743312266423582,0.45947653075804823,-0.8811071425103703,-0.9022016167028042,-0.8587282097419793,-0.7292945186942434,-0.2672807658897933,-0.38612508822547026,0.25432984377066825
2005-05-23 22:00:00,0.5852686488473061,-0.022476027904569318,-0.1616449997086893,0.44095304050011985,-0.8764231207393138,0.04291664465380358,0.4141629061026936,-0.35394915419424267,-0.15668446885573806,-0.1022188960558291,-0.7636955243875332,0.3665293755331612,-0.880774560254039,-0.9017834563029947,-0.8584824095311464,-0.7268148333919491,-0.1585402895053339,-0.22966317759045013,0.38584270871535903
2005-05-23 23:00:00,0.5623531833396813,-0.0069181252138084195,-0.13050516552506794,0.39403947992671345,-0.8759834410048294,-0.09120765481632627,0.13118747269491784,-0.4936454263102741,-0.25706695589454237,-0.14155780587796843,-0.8045815402018839,0.333824561710431,-0.8803736391779161,-0.9010411850778749,-0.8584264965679077,-0.7170607425263753,0.17234881484634426,-0.25711263559659403,0.35151389637894165
2005-05-24 00:00:00,0.6046523039948788,-0.012786193791114498,-0.10683604220914206,0.2984471401275531,-0.8759936072528941,-0.04500728786442389,-0.031664924947539676,-0.6216660222743172,-0.16928904785007595,-0.2567667583072478,-0.8383927767495007,0.3126862238938415,-0.8799362707312293,-0.9006084479607247,-0.8579849944625889,-0.7171276599264906,-0.13868694324424818,-0.22417328598924882,0.21161249406537377
2005-05-24 01:00:00,0.14207428443520892,-0.055645298310812004,-0.09697747734224166,0.12173255172206536,-0.8768708302275424,-0.2756339508739616,-0.14105087448107437,-0.6651533579970236,-0.34915819251158775,0.43785725178005,-0.8383345639738184,-0.20868740996923094,-0.8798405963835183,-0.9006103359156552,-0.8577909721988739,-0.7198844402603801,-0.8004651519476043,-0.2241732859891939,-0.2993932504486608
2005-05-24 02:00:00,0.11725866206596687,-0.0791881766725178,-0.09407655415247179,0.032705247736820826,-0.8774475019218134,-0.7398387734690794,-0.36378199414286844,-0.7055344554538232,-0.4237794650589526,0.33652400668423715,-0.8857587900059122,-0.2959201525071516,-0.8787881785586875,-0.9021843045581397,-0.8540891365470225,-0.7943222671639575,-1.119716087801474,-0.20221371958430626,-0.2908380198400638
2005-05-24 03:00:00,-0.3534796068063764,-0.08159183859935167,-0.0922648649535634,0.01876782898004847,-0.8776220425260706,-0.9795923313566528,-0.6847058091897843,-0.7772765589598645,-0.2512361948138141,0.2343933351874603,-0.9297955713213624,-0.13517585356100645,-0.8784874877515918,-0.9020798093769576,-0.8535908041092937,-0.7998500915976283,-0.8060155498271759,-0.22966317759045013,-0.1479262428893691
2005-05-24 04:00:00,-0.4241428848904415,-0.0827050471471153,-0.09105126974820044,0.0111148485237161,-0.8777799602156363,-0.8782527062377345,-0.8916369080093368,-0.8438942265011887,-0.30799584044736994,0.16515929899226262,-0.9825564384451811,-0.15392556217409456,-0.8775671916450319,-0.9030586027405616,-0.8507549619073772,-0.8536511127365813,-0.5183970507770014,-0.10065072496157391,0.05643802515028902
2005-05-24 05:00:00,0.026098096461222516,-0.04492949831396915,-0.08208025909173856,0.11037574978260356,-0.877063493433968,-0.2922282008201222,-0.7379335145834471,-0.9397043656973783,0.13260712909215533,-0.020571917749632407,-0.9905986550541714,0.20400553510625974,-0.8764737705283271,-0.9028991780565321,-0.8487202428040568,-0.8800164648097243,0.5114209850721971,0.4455934893606344,-0.10530883057994339
2005-05-24 06:00:00,0.875904766012272,0.05577681590834926,-0.053575790668020574,0.36031835436357945,-0.8748094154436198,0.44027233185256054,-0.2503712667812288,-0.8622267717649081,1.446076043117082,-0.39769705867943766,-0.911418565246886,1.4004610703942104,-0.87426414868832,-0.9006280229740988,-0.846575455324515,-0.8779423662472675,1.2328220136134211,0.8847848174590188,0.27761887595416535
2005-05-24 07:00:00,0.47576046143920303,0.14153182342501808,-0.012610955147794606,0.5197564140889749,-0.872596406559453,1.1263064214787946,0.43796712171905317,-0.7902832916847574,1.1532681775574773,-0.5633484875070665,-0.9120790098154805,1.4925009940767204,-0.8722823229142929,-0.8977303408680808,-0.8455204203153035,-0.8516378657402381,1.391106095421736,0.8298859014467311,0.20943204174151092
2005-05-24 08:00:00,0.06100677879800812,0.14613254101610462,0.02113525674256721,0.42738968552321727,-0.8719743200818485,0.9750606975950307,0.8731369234165868,-0.791076162638803,0.6791686712761278,-0.3584526315961032,-0.8474096437377072,0.8943119350945526,-0.8711843458762657,-0.8978480221691273,-0.8431968795620277,-0.8860021655300507,0.09044454968471001,0.3934395191490434,0.03933382230963628
2005-05-24 09:00:00,-0.1553910162660771,0.143704718765675,0.047618060210224716,0.3344499079920549,-0.8715069626789202,0.5340542027830137,0.905340344614915,-0.8842553222296818,0.38946797726936666,0.1686405353441782,-0.8289030137521862,0.08663965657513446,-0.8710476682366766,-0.8976208134305151,-0.8431517406762731,-0.8834107529228675,0.005327196560788147,0.09149548108143325,0.19097473960211547
2005-05-24 10:00:00,0.632999316016293,0.22988674131487474,0.08705599733434846,0.500218810116998,-0.8690442568942314,0.4841622045954857,0.6848367389478949,-0.8232652877549835,1.4946848268124033,-0.2685765331251086,-0.7197291169511076,1.502316925705494,-0.8699314675133725,-0.8932980311795723,-0.8452732084152018,-0.7921741115278047,1.2522370086666867,0.22874277111215266,0.5622326321683895
2005-05-24 11:00:00,1.3324146602342894,0.3825979247637875,0.15094763773071543,0.8131189817282148,-0.864819637154035,1.0474595207742963,0.7096975118667266,-0.6999864979613208,1.8147001204705109,-0.6263112926345953,-0.6094511779947687,2.0728970441296877,-0.8675669443484954,-0.8831112066842961,-0.8508063786936234,-0.5696596666003376,1.6583229011450062,0.8051813892411741,0.8684483408377198
2005-05-24 12:00:00,0.9457483362358781,0.45373889594564704,0.2171272390877335,0.842394849242114,-0.8619955908327884,1.4374348895840785,1.019906174488355,-0.5855133360100622,1.5427575383461867,-0.7537433991771129,-0.625745936558722,1.7598768386355563,-0.8651796415770231,-0.8783288160201936,-0.8508393037308231,-0.5012828623892945,1.090782285371314,0.9259590044682072,0.7529664653850121
2005-05-24 13:00:00,0.3566201560042426,0.42688552645488714,0.2643838931378252,0.6002641014451193,-0.8611939116842209,1.0212695294198395,1.204341537511269,-0.6210238342619039,1.1152070011999184,0.12703710207606392,-0.5803419758376489,0.8351237410653432,-0.8645964836481087,-0.8773239099874052,-0.8506825219562836,-0.4892184242390604,0.09388485592527138,0.40167435655083167,0.579720519153708
2005-05-24 14:00:00,0.22774789834720405,0.3595146423384294,0.28792135924705203,0.296762505202722,-0.8614060498666952,0.2677173067158905,0.9365886477863293,-0.7352655402205522,0.6525607696712796,0.50535756841697,-0.49901157354746095,0.33310564826821054,-0.8643231283689325,-0.8771009092915518,-0.8503586834454908,-0.4906081829049308,-0.4391098093230579,-0.5398420530599035,0.3529548737611101
2005-05-24 15:00:00,0.49345941510653624,0.3139485862054159,0.29710131807497503,0.11304937013252561,-0.8613375769305421,-0.24973743940097418,0.3572365768006398,-0.8518279894378915,0.41747563731584497,0.5369778233357602,-0.5006426919289352,0.0467803020053703,-0.8641864507293434,-0.876922357601095,-0.8502644367289584,-0.4893987034854252,-0.3494981331483399,-1.088831213182781,0.3358030113888391
2005-05-24 16:00:00,0.2730957635121896,0.24314814782869695,0.2894511143941864,-0.10230290917654918,-0.8619874056777599,-0.6066041450683566,-0.2017531413303857,-0.9600645494254206,0.3004267022308145,0.4135570689231585,-0.5531964536632833,-0.10303008157140797,-0.8641545592801078,-0.8769068292709981,-0.8502160699817956,-0.4898587288006942,-0.899415779640386,-0.9982480017625064,0.1961096688405488
2005-05-24 17:00:00,0.02739236536143126,0.1503242240681353,0.2636726302041982,-0.33426540660113313,-0.8633565684194795,-0.9803654837571527,-0.6303278263224854,-1.0051360081424,0.07605743189002043,0.7240579283369062,-0.5473963524086553,-0.3862406762094251,-0.8640771086176757,-0.8769543321451746,-0.8500126038795763,-0.4933961537567539,-1.4794348645146245,-0.6908140720936399,-0.12577659406107491
2005-05-24 18:00:00,0.3315390286786598,0.14916122604743323,0.24280354224597817,-0.2714466626952521,-0.8629287268234916,-1.017644905501033,-0.8940168242792457,-1.0666115393572873,-0.01200681469790466,0.41511992854068197,-0.5188648822340847,-0.10754746226468494,-0.8632023717243101,-0.8764959706232018,-0.8487187152659196,-0.5050926005448809,-0.4532614507222406,0.13266966809062164,-0.11371091020606129
2005-05-24 19:00:00,0.12034063172851399,0.13300375550038482,0.22268643046549624,-0.2618246650598868,-0.8628454407754096,-0.9446758413757239,-1.0101060547819427,-1.123695961199682,-0.08491877488509432,0.32921271188105444,-0.5861409787004478,0.04074496408097211,-0.8627148881431128,-0.8762427859469359,-0.8479953646394798,-0.5116750174547944,-0.6963141267788394,-0.04575180894923124,-0.20716533745597032
2005-05-24 20:00:00,-0.23069699832792664,0.11407953625081005,0.20258495548053643,-0.2616245826450546,-0.8628742497247904,-0.6879980718027263,-0.9097110549976479,-1.1533482270333002,-0.1854571965257286,0.43324840977999385,-0.6343681554793672,-0.08326035908052812,-0.8620679473157271,-0.8761853799417866,-0.8467542268564273,-0.5283231083990794,-0.7649995092308286,0.14639439709372104,0.04272487335706407
2005-05-24 21:00:00,-0.4029258655948098,0.06719499201761485,0.17657453101940548,-0.33723322500671116,-0.8635947349172528,-0.9645096319060616,-0.8914651234642895,-1.1669672963155437,-0.2756437227226796,0.45517305581839207,-0.6844918405015091,-0.3506617704768301,-0.8613298880619507,-0.8770316717708928,-0.8444180505437341,-0.5732120117203225,-1.2229020589102482,0.1738438550998649,-0.0746919831881973
2005-05-24 22:00:00,-0.3172271181061553,-0.011005844847640433,0.13920475868119242,-0.4825830667286937,-0.8651667089094616,-1.255626218323461,-0.9982412611258314,-1.0952257162365457,-0.4653939406026794,1.1205941082802708,-0.6740613254050302,-0.9179528398441543,-0.8611886545010433,-0.8772857481105885,-0.8438780193001014,-0.5844185394911223,-1.5066062770967927,-0.6441499934831952,-0.6537935192145403
2005-05-24 23:00:00,-0.3486245236239674,-0.08378295540826525,0.09389614892737466,-0.5841653735909872,-0.8668493785750985,-1.5781245115058273,-1.3038985952473177,-1.028608534734619,-0.557662092371942,0.9603672343050845,-0.7154149989099157,-1.1040211867709273,-0.8613663354325086,-0.8769786415012879,-0.8445447594707947,-0.5706760974021454,-1.6626393128314905,-0.6304252644801508,-1.0934525474868302
2005-05-25 00:00:00,-0.9147846205151665,-0.14000708676819107,0.0457420717787858,-0.6205748787780093,-0.8683717939868625,-1.7361105024004462,-1.5688558581276304,-0.9667497233399729,-0.6390782667479757,0.8189851987798401,-0.7597496236870364,-1.1041581184445644,-0.8615440163639718,-0.8766838887862282,-0.8451990312947422,-0.5572845244493849,-1.6626393128314905,-0.5974859148727507,-0.8992790593774318
2005-05-25 01:00:00,-0.9062819135831396,-0.093504936824585,0.01706707077932745,-0.3713281204441923,-0.8677267193428547,-1.3567809664685495,-1.6035910252596963,-1.0595992967301306,0.20842111793408688,0.38510507723138,-0.6881565727649112,-0.42005780651568464,-0.8611112038386113,-0.8765094843567809,-0.8445059516016243,-0.5645597559777743,-0.45078273529190327,0.26168212071949787,-0.16130588547593924
2005-05-25 02:00:00,-0.44620688063073943,-0.017918356952433268,0.010134853412724989,-0.09311583274756226,-0.866275055438542,-0.6251695753019495,-1.2763592384641675,-1.1234238958166205,0.5663176921405146,0.24022748824009227,-0.7225686577928637,0.3110494000219126,-0.8610656446254129,-0.8764114975369085,-0.8445133620202045,-0.563064002091519,0.37372341950529697,0.8271409556460894,0.1924198256357077
2005-05-25 03:00:00,-0.07606683836329872,0.02987202437069543,0.014710162861148856,0.05413004961021878,-0.8652220527216092,0.14543517333040684,-0.630261999218552,-1.1764285191292683,0.5180518495173496,0.139604815319577,-0.7723270920294476,0.34462230996993515,-0.8612478814781984,-0.8767942754732005,-0.8444929746383426,-0.5687865945291676,0.4822572954272354,0.8271409556460894,0.09032219880156052
