DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close
2012-10-09 08:00:00,0.7520242194771029,0.7536009257370299,0.7547688293319936,0.7529139944490221,0.07498118053313252,-0.1827802695610456,0.10660039244691483,-0.3602551736943258,-1.9791220669682368,0.4606608745177606
2012-10-09 09:00:00,0.7531676606209443,0.7624034228118036,0.7590759968322613,0.7616220755511344,0.7340052045858728,0.1853213342328824,0.9265252483944251,-0.7142655302917804,-1.9791220669682368,0.4606608745177606
2012-10-09 10:00:00,0.7614356196610306,0.7589704489526424,0.7541535196890979,0.7525621527883303,-0.775619594697634,0.3080218688308584,-0.32692309460574726,0.7607776221978266,-1.9791220669682368,0.4606608745177606
2012-10-09 11:00:00,0.7523760475213622,0.7729664193015341,0.7592517995873755,0.7749920586574068,1.9677594821728872,1.0370073979128789,2.142275896868459,-0.822435361474366,-1.9791220669682368,0.4606608745177606
2012-10-09 12:00:00,0.7752448703981974,0.7767514930436866,0.7666355153021216,0.759950827662849,-1.3350237081378202,0.7410825791765839,0.09717596881523893,0.9082819374469054,-1.9791220669682368,0.4606608745177606
2012-10-09 13:00:00,0.759764436450801,0.7558895749764707,0.7386828772391532,0.7479002507841701,-1.0361639762998769,1.3257145381434108,-0.4777138727112423,2.3046561218039194,-1.9791220669682368,0.4606608745177606
2012-10-09 14:00:00,0.747714325934929,0.7466469530479573,0.728574218820155,0.7260860678213037,-1.8867647515307284,1.3978913232010435,-0.176132316500535,2.08831645943865,-1.9791220669682368,0.4606608745177606
2012-10-09 15:00:00,0.7262528152351293,0.7206795866773716,0.703610227594106,0.707438459804659,-1.6415465100228117,1.3184968596377198,-0.6567779217111996,2.4816613001027945,-1.9791220669682368,0.4606608745177606
2012-10-09 16:00:00,0.7076059288894025,0.7093243654509122,0.7142462942784444,0.7073504993894876,-0.02463873007946175,-0.4859227668031761,0.12544923970998398,-0.7929344984245951,-1.9791220669682368,0.4606608745177606
2012-10-09 17:00:00,0.7075179718783372,0.7003458184346417,0.7007094821347417,0.6985544578722018,-0.7832826647448354,-0.11060348450341262,-0.8264175470796695,0.7116095171150298,-1.9791220669682368,0.4606608745177606
2012-10-09 18:00:00,0.6987222707718629,0.7093243654509122,0.7039618331043322,0.7157067388309081,1.4773229991569006,0.35854561837120164,1.0773160264997317,-0.6355965621588925,-1.9791220669682368,0.4606608745177606
2012-10-09 19:00:00,0.7155220598852294,0.708532140714183,0.7089722116250528,0.7029524786308438,-1.0974685366769517,-0.11782116300910378,-0.8075686998163828,0.6821086540652337,-1.9791220669682368,0.4606608745177606
2012-10-09 20:00:00,0.7031201213251,0.7093243654509122,0.7100270281557319,0.7164104221522897,1.1554740571776596,-0.13947419852653803,0.6060948449206485,-0.822435361474366,-1.9791220669682368,0.4606608745177606
2012-10-09 21:00:00,0.7161377589626828,0.7096764653339035,0.7164438287173559,0.715882659661253,-0.02463873007946175,-0.6374940154240609,-0.7510221580269408,-0.08491378522946413,-1.9791220669682368,0.4606608745177606
2012-10-09 22:00:00,0.7161377589626828,0.7089722655679208,0.7118729570844189,0.7073504993894876,-0.7679565246504326,-0.31991616117069255,-0.8264175470796695,0.42643450763347107,-1.9791220669682368,0.4606608745177606
2012-10-09 23:00:00,0.7075179718783372,0.7006098933468847,0.6927104567771,0.6942443975287333,-1.1587730970538734,0.5678582950382648,-0.7981442761849487,1.606469029625412,-1.9791220669682368,0.4606608745177606
2012-10-10 00:00:00,0.6940605491854297,0.6941840704823,0.6956112022364642,0.6994340620239302,0.46579775293642856,-0.1972156265724999,-0.04419038565829752,-0.22258447946194415,-2.012186525375356,0.4378348853658914
2012-10-10 01:00:00,0.6996018408825103,0.7019302679081018,0.704665044124785,0.702600636970154,0.2588948616641359,-0.30548080415902157,0.1914202051310556,-0.6159293201257935,-2.012186525375356,0.4378348853658914
2012-10-10 02:00:00,0.7024164652365813,0.6958565449265065,0.6802284611640764,0.6806984935921141,-1.894427821577853,1.2030140035454346,-0.7604465816585843,2.432493195019702,-2.012186525375356,0.4378348853658914
2012-10-10 03:00:00,0.6805151694814588,0.6900468968571561,0.6874363741237103,0.6922213079797563,1.0175387963293367,0.13479758469253939,0.9642229429208459,-0.822435361474366,-2.012186525375356,0.4378348853658914
2012-10-10 04:00:00,0.6923893659752002,0.6896947969741648,0.6975450325427083,0.69477216001977,0.20525337133418572,-0.7241061574933648,-0.34577194186900484,-0.6257629411424905,-2.012186525375356,0.4378348853658914
2012-10-10 05:00:00,0.6945003342407544,0.6913672714183713,0.6915677388688658,0.6944203183590782,-0.009312589985281925,-0.09616812749195815,-0.39289406002700744,0.27893019238468736,-2.012186525375356,0.4378348853658914
2012-10-10 06:00:00,0.6946762482628831,0.6969128445754805,0.6893702044299523,0.700577547421177,0.5117761732191772,0.5389875810153562,0.1819957814996623,0.544437959832852,-2.012186525375356,0.4378348853658914
2012-10-10 07:00:00,0.7007452820263518,0.7045710170305339,0.7025554110634288,0.7028645182156723,0.182264161192888,0.08427383515212421,0.3516354068679438,-0.2520853425116419,-2.012186525375356,0.4378348853658914
