DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2012-10-09 08:00:00,0.7520242194771029,0.7536009257370299,0.7547688293319936,0.7529139944490221,0.07498118053313252,-0.1827802695610456,0.10660039244691483,-0.3602551736943258,0.8036080909353006,0.8027088243983881,0.802518375973452,0.8023658059401579,0.8056734440043106,0.8075903022817337,0.8066153770016928,0.8068114548854912,0.7995449813784504,0.7973497349323974,0.8039853657154081,0.805222178829228,0.8027211302693809,0.8023721607902143,0.8076019738285372,0.8068203054893544
2012-10-09 09:00:00,0.7531676606209443,0.7624034228118036,0.7590759968322613,0.7616220755511344,0.7340052045858728,0.1853213342328824,0.9265252483944251,-0.7142655302917804,0.8056310302618889,0.8075463432310914,0.8065642048233446,0.8067639053249275,0.8038263615177016,0.8008175800463783,0.7959728114520292,0.7976631693387772,0.8039425149163864,0.8051778235739893,0.8026660716377004,0.8023195341445424,0.8075587082814524,0.8067702269534588,0.8008291840444407,0.7976720684830123
2012-10-09 10:00:00,0.7614356196610306,0.7589704489526424,0.7541535196890979,0.7525621527883303,-0.775619594697634,0.3080218688308584,-0.32692309460574726,0.7607776221978266,0.8037839987028312,0.800773816865308,0.7959219158920986,0.7976158586046066,0.7685558816543279,0.7517373331979531,0.7512036720736914,0.7510420987641733,0.8026232548550052,0.8022752738529503,0.8075034832559592,0.8067174806364906,0.8007860990645534,0.7976222493339099,0.7517484476869575,0.751051245277611
2012-10-09 11:00:00,0.7523760475213622,0.7729664193015341,0.7592517995873755,0.7749920586574068,1.9677594821728872,1.0370073979128789,2.142275896868459,-0.822435361474366,0.7685144913131771,0.7516949894353401,0.751153940139997,0.7509960051260441,0.7555383479391684,0.7528807798091168,0.7530507289046233,0.7583431343447233,0.8074605417467335,0.8066730764605854,0.8007311069903982,0.7975697519332379,0.751706671232995,0.7510027480035126,0.752891905702454,0.7583522421192105
2012-10-09 12:00:00,0.7752448703981974,0.7767514930436866,0.7666355153021216,0.759950827662849,-1.3350237081378202,0.7410825791765839,0.09717596881523893,0.9082819374469054,0.7554973165159988,0.752838402977615,0.7530009489627738,0.7582968501047613,0.7533394402170123,0.7649309479421535,0.7614064621874176,0.7599264914585784,0.800688340098315,0.7975256470367039,0.751653367299704,0.7509515191185807,0.7528500987631205,0.7583035378344982,0.7649421940196144,0.7599355908318474
2012-10-09 13:00:00,0.759764436450801,0.7558895749764707,0.7386828772391532,0.7479002507841701,-1.0361639762998769,1.3257145381434108,-0.4777138727112423,2.3046561218039194,0.7532984694218801,0.7648882226154391,0.7613564650658187,0.7598801658832791,0.7593204692212752,0.7509457163133018,0.7524350432943121,0.7616857771406387,0.7516118658149649,0.7509089393957656,0.7527967555003828,0.7582521102952146,0.764900065811371,0.759886841653267,0.7509568229069987,0.7616948671792207
2012-10-09 14:00:00,0.747714325934929,0.7466469530479573,0.728574218820155,0.7260860678213037,-1.8867647515307284,1.3978913232010435,-0.176132316500535,2.08831645943865,0.7592793335178812,0.7509033954445349,0.7523852793551808,0.7616394056371869,0.7668847117854906,0.7717916276091376,0.7747756354398899,0.7761998840176392,0.7527552245348276,0.7582092917244397,0.7648463080767725,0.7598353710323167,0.7509150675582931,0.7616460681185648,0.7718029421125958,0.7762088970450544
2012-10-09 15:00:00,0.7262528152351293,0.7206795866773716,0.703610227594106,0.707438459804659,-1.6415465100228117,1.3184968596377198,-0.6567779217111996,2.4816613001027945,0.7668433675216481,0.7717487038690904,0.774725290830692,0.7761531336069291,0.7745369106585908,0.7760135843272818,0.7599991807924212,0.7599264914585784,0.7648044664287689,0.7597925006631892,0.7508617908530806,0.761594549629096,0.7717606309921264,0.7761596864572745,0.7760249409390462,0.7599355908318474
2012-10-09 16:00:00,0.7076059288894025,0.7093243654509122,0.7142462942784444,0.7073504993894876,-0.02463873007946175,-0.4859227668031761,0.12544923970998398,-0.7929344984245951,0.7744953554091782,0.7759705384867223,0.7599492202484642,0.7598801658832791,0.7439281151661878,0.755607460189585,0.7478613787605715,0.7447966345928586,0.7508203097781374,0.7615516217062432,0.7717066372808479,0.7761077730525281,0.7759825172572069,0.759886841653267,0.7556186132778699,0.7448058142444349
2012-10-09 17:00:00,0.7075179718783372,0.7003458184346417,0.7007094821347417,0.6985544578722018,-0.7832826647448354,-0.11060348450341262,-0.8264175470796695,0.7116095171150298,0.7438874038590556,0.7555650045015023,0.7478117336987767,0.7447507039996709,0.7491175373904735,0.7387196333170097,0.7256087417021834,0.7201666350440105,0.7716646187479467,0.7760643703114422,0.7759283783295099,0.7598353710323167,0.7555767336426518,0.7447574940517049,0.7387306179720704,0.7201759453812032
2012-10-09 18:00:00,0.6987222707718629,0.7093243654509122,0.7039618331043322,0.7157067388309081,1.4773229991569006,0.35854561837120164,1.0773160264997317,-0.6355965621588925,0.749076683001173,0.7386776660309768,0.7255596750243529,0.7201213474449578,0.714638664307077,0.7054717241616248,0.7077538590031601,0.7140970994409029,0.7758862509443641,0.7597925006631892,0.7555232965943105,0.7447064351000136,0.7386891885823317,0.720128323537532,0.7054823772137752,0.7141064419827656
2012-10-09 19:00:00,0.7155220598852294,0.708532140714183,0.7089722116250528,0.7029524786308438,-1.0974685366769517,-0.11782116300910378,-0.8075686998163828,0.6821086540652337,0.7145987605654027,0.7054307184171273,0.7077052564041626,0.7140519702939765,0.7102408488627666,0.7097816383113977,0.7072261284800367,0.7025737782234054,0.7554816953283472,0.7446640596929232,0.7386363323996642,0.7200779347450995,0.7054418342448241,0.7140589922322551,0.7097923343491105,0.7025831819074673
